trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
6,True,"{'a': 0, 'e': 0}",20,7,25.18532501661268,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,13,15.96402889112097,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,6,20.56656431275923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,4,33.261436082460854,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,0,36.61504966436683,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,0,25.892584717508925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0, 'e': 0}",20,5,22.76067404327598,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,15,25.271353907035383,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,0,-5.207268152559892,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
15,True,"{'a': 0, 'e': 0}",25,9,22.729138890075703,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,0,28.130975959472096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",20,11,14.43595581005479,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,0,26.37982172322392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,0,31.966586858471977,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",20,2,-9.258399400294081,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
21,True,"{'a': 0, 'e': 0}",20,0,30.406301070962453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",20,0,27.386283242741317,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0, 'e': 0}",25,0,39.680908625094,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,True,"{'a': 0, 'e': 0}",25,16,14.008356266965164,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,0,29.55512777760446,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,True,"{'a': 0, 'e': 0}",20,5,2.7355120770458474,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",25,15,17.682686431428426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,0,24.256766247164563,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
29,True,"{'a': 0, 'e': 0}",20,0,30.853683993488072,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0, 'e': 0}",25,2,36.51514167102789,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,1,27.716196029808263,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,14,17.283073380788366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,5,27.892910208236604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",30,19,17.203749653131567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,0,21.722348323219606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",20,0,24.637872310445392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,True,"{'a': 0, 'e': 0}",25,15,16.3240018202143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,8,22.39999960989342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",30,8,35.49039460716593,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,16,5.61266023344574,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,8,21.94802580108069,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",25,11,19.862894706403146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",20,0,3.3111927268820467,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",20,0,18.5846993411738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0, 'e': 0}",25,8,29.37372326385089,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,11,12.905427605121073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,6,32.80777806351034,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",20,14,10.611133604708359,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,16,7.551284040843421,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",30,10,33.93633606759923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",25,14,17.272230300122143,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",25,13,8.490372204063778,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",20,0,24.47547273068445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,True,"{'a': 0, 'e': 0}",25,0,28.875532062229304,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,True,"{'a': 0, 'e': 0}",25,0,18.777104165125653,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
56,True,"{'a': 0, 'e': 0}",25,11,21.576143726170507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",25,9,27.3816112013629,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",25,0,32.88017811051769,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,True,"{'a': 0, 'e': 0}",25,1,27.79213177531309,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",25,0,36.51821593943961,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,True,"{'a': 0, 'e': 0}",25,0,40.25666207576593,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,True,"{'a': 0, 'e': 0}",20,0,24.098617522475998,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,True,"{'a': 0, 'e': 0}",20,2,25.865538568905233,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,0,-26.401281548190052,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
65,True,"{'a': 0, 'e': 0}",25,0,31.781668881504856,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,True,"{'a': 0, 'e': 0}",35,9,40.58971513499595,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",25,5,29.076741495158828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",30,8,37.92507795888944,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",30,13,24.95866501873809,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",20,9,18.33524040588375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",30,7,36.2575271158787,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",25,0,24.366804809569288,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
73,True,"{'a': 0, 'e': 0}",30,0,44.490711835114844,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,True,"{'a': 0, 'e': 0}",30,21,15.121594280793992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",30,19,18.050941325276433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",20,13,13.87352606932646,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",25,1,-9.134344558377839,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
78,True,"{'a': 0, 'e': 0}",20,0,32.46494615695199,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,True,"{'a': 0, 'e': 0}",25,0,31.805760593311113,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",35,12,36.986725806416985,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,0,-10.025188841295003,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
82,True,"{'a': 0, 'e': 0}",25,8,28.67403102996964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",20,0,25.79091978648143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,True,"{'a': 0, 'e': 0}",20,3,26.038829988774864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",20,0,30.07337012852615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,True,"{'a': 0, 'e': 0}",25,11,18.515382735092523,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",20,4,22.62370304514829,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",25,18,11.6381125160362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",25,0,33.51966861683457,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,True,"{'a': 0, 'e': 0}",20,4,22.470316043442562,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",25,0,39.591185850659336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
92,True,"{'a': 0, 'e': 0}",20,2,26.721459351865494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",25,0,27.160700908291727,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
94,True,"{'a': 0, 'e': 0}",20,0,-9.126511607331512,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
95,True,"{'a': 0, 'e': 0}",20,1,23.290823967290425,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",25,12,20.880370935997806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",20,1,-13.00111379528304,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
98,True,"{'a': 0, 'e': 0}",25,5,10.841967429665951,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",25,0,34.140132493217884,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,True,"{'a': 0, 'e': 0}",25,0,38.77220545857097,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,True,"{'a': 0, 'e': 0}",25,0,33.262938606848614,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,True,"{'a': 0, 'e': 0}",25,0,33.1627460998378,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
103,True,"{'a': 0, 'e': 0}",25,14,20.65386867165832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,True,"{'a': 0, 'e': 0}",25,15,17.157483234721013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,True,"{'a': 0, 'e': 0}",25,14,20.849700000675334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,True,"{'a': 0, 'e': 0}",20,11,14.178286501999178,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,True,"{'a': 0, 'e': 0}",20,0,26.63523392422129,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
108,True,"{'a': 0, 'e': 0}",30,16,25.326917385997724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,True,"{'a': 0, 'e': 0}",25,0,33.27153686421662,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
110,True,"{'a': 0, 'e': 0}",35,0,12.37129126780056,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
111,True,"{'a': 0, 'e': 0}",25,0,15.500057461961156,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
112,True,"{'a': 0, 'e': 0}",25,8,30.65519825661952,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,True,"{'a': 0, 'e': 0}",25,0,35.383079516255826,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
114,True,"{'a': 0, 'e': 0}",25,15,16.1853715076169,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,True,"{'a': 0, 'e': 0}",20,0,24.826189881374013,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,True,"{'a': 0, 'e': 0}",25,2,32.43262203793192,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,True,"{'a': 0, 'e': 0}",30,11,6.632107115269067,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
118,True,"{'a': 0, 'e': 0}",20,0,-15.094584691683231,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
119,True,"{'a': 0, 'e': 0}",20,0,26.86169059714582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
120,True,"{'a': 0, 'e': 0}",20,4,24.563917899498332,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,True,"{'a': 0, 'e': 0}",20,0,-15.387918950073324,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
122,True,"{'a': 0, 'e': 0}",20,0,27.183631812437472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
123,True,"{'a': 0, 'e': 0}",20,0,32.289388817943475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,True,"{'a': 0, 'e': 0}",20,12,13.439706591241071,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,True,"{'a': 0, 'e': 0}",25,15,16.29947371117066,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,True,"{'a': 0, 'e': 0}",35,23,19.956579496891216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,True,"{'a': 0, 'e': 0}",30,21,13.678416995547884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,True,"{'a': 0, 'e': 0}",25,17,12.72749853722494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,True,"{'a': 0, 'e': 0}",20,3,5.654048869289225,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
130,True,"{'a': 0, 'e': 0}",30,0,42.0730273527985,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,True,"{'a': 0, 'e': 0}",30,18,17.889083479783892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,True,"{'a': 0, 'e': 0}",20,0,31.271054672463553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,True,"{'a': 0, 'e': 0}",20,0,28.178242588698943,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,True,"{'a': 0, 'e': 0}",25,16,16.571945576771146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,True,"{'a': 0, 'e': 0}",30,22,12.048637769284586,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,True,"{'a': 0, 'e': 0}",25,10,23.772552643359333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,True,"{'a': 0, 'e': 0}",25,19,9.36893813451913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,True,"{'a': 0, 'e': 0}",35,0,50.271710240226675,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,True,"{'a': 0, 'e': 0}",20,7,20.676333008130165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,True,"{'a': 0, 'e': 0}",20,13,13.25125592790119,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,True,"{'a': 0, 'e': 0}",25,11,26.874007859583383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,True,"{'a': 0, 'e': 0}",25,0,33.188459914824534,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
143,True,"{'a': 0, 'e': 0}",25,17,16.168175060788876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,True,"{'a': 0, 'e': 0}",20,13,15.640338601262899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,True,"{'a': 0, 'e': 0}",20,10,3.900513550668236,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,True,"{'a': 0, 'e': 0}",20,0,29.113651299199358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,True,"{'a': 0, 'e': 0}",20,0,27.24457144449434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
148,True,"{'a': 0, 'e': 0}",20,13,13.06551056880786,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,True,"{'a': 0, 'e': 0}",20,0,31.925132470793383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,True,"{'a': 0, 'e': 0}",20,10,20.028396828974515,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,True,"{'a': 0, 'e': 0}",20,0,27.80558135320058,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,True,"{'a': 0, 'e': 0}",25,5,14.544415160470368,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,True,"{'a': 0, 'e': 0}",30,0,41.3568581901305,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,True,"{'a': 0, 'e': 0}",20,8,19.685276127228768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,True,"{'a': 0, 'e': 0}",25,1,22.595629940326603,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,True,"{'a': 0, 'e': 0}",30,0,36.667732461457476,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,True,"{'a': 0, 'e': 0}",35,3,-12.684042828020482,"{0: 30, 1: 0, 2: 0, 3: 1, 4: 1}",1
158,True,"{'a': 0, 'e': 0}",20,9,6.580836455546887,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,True,"{'a': 0, 'e': 0}",35,0,50.55664778251384,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
160,True,"{'a': 0, 'e': 0}",20,6,21.873536597321454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,True,"{'a': 0, 'e': 0}",25,0,16.378951848524927,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
162,True,"{'a': 0, 'e': 0}",25,13,20.480069257972666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,True,"{'a': 0, 'e': 0}",20,0,29.475822037327397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,True,"{'a': 0, 'e': 0}",20,5,25.50618171716246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,True,"{'a': 0, 'e': 0}",20,0,22.837620168179594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
166,True,"{'a': 0, 'e': 0}",25,12,1.0146516748888508,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
167,True,"{'a': 0, 'e': 0}",25,0,36.720368796760795,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
168,True,"{'a': 0, 'e': 0}",20,0,31.22198299789237,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
169,True,"{'a': 0, 'e': 0}",25,8,25.82576801611629,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,True,"{'a': 0, 'e': 0}",20,8,16.82992715505541,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,True,"{'a': 0, 'e': 0}",20,0,2.1606484262827923,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
172,True,"{'a': 0, 'e': 0}",35,17,29.964650668048378,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,True,"{'a': 0, 'e': 0}",20,7,18.85701797032735,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,True,"{'a': 0, 'e': 0}",20,16,6.345040535506455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,True,"{'a': 0, 'e': 0}",20,13,11.409241717525996,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,True,"{'a': 0, 'e': 0}",25,11,24.391285581195255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,True,"{'a': 0, 'e': 0}",30,7,34.59266461763398,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,True,"{'a': 0, 'e': 0}",35,15,-30.14484868934336,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
179,True,"{'a': 0, 'e': 0}",20,0,-14.98016607775335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
180,True,"{'a': 0, 'e': 0}",25,13,11.057078564992898,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,True,"{'a': 0, 'e': 0}",20,0,24.03122550020018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
182,True,"{'a': 0, 'e': 0}",30,5,36.11163454379582,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,True,"{'a': 0, 'e': 0}",20,0,-16.967039400905815,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
184,True,"{'a': 0, 'e': 0}",20,0,28.98038492040375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
185,True,"{'a': 0, 'e': 0}",30,0,39.03708784362798,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
186,True,"{'a': 0, 'e': 0}",30,8,36.37057866773453,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,True,"{'a': 0, 'e': 0}",25,0,22.872225158964483,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
188,True,"{'a': 0, 'e': 0}",20,12,0.5927465528882117,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,True,"{'a': 0, 'e': 0}",30,10,25.642138828331014,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
190,True,"{'a': 0, 'e': 0}",20,0,22.760295687257692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
191,True,"{'a': 0, 'e': 0}",20,0,23.00439089747728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
192,True,"{'a': 0, 'e': 0}",25,15,18.67067945493952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,True,"{'a': 0, 'e': 0}",25,7,31.732886879099063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,True,"{'a': 0, 'e': 0}",30,0,41.589939756977095,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,True,"{'a': 0, 'e': 0}",30,3,35.41599494235508,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,True,"{'a': 0, 'e': 0}",25,0,38.553611134848985,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
197,True,"{'a': 0, 'e': 0}",20,9,16.42825071483995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,True,"{'a': 0, 'e': 0}",20,0,27.16111122739888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
199,True,"{'a': 0, 'e': 0}",30,3,35.133092731350594,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,True,"{'a': 0, 'e': 0}",20,0,31.59648847125818,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
201,True,"{'a': 0, 'e': 0}",30,1,38.91544632321708,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,True,"{'a': 0, 'e': 0}",20,0,29.866457194199683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
203,True,"{'a': 0, 'e': 0}",20,10,18.927250419720203,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,True,"{'a': 0, 'e': 0}",20,8,8.289255777272679,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,True,"{'a': 0, 'e': 0}",25,0,36.824317418541945,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
206,True,"{'a': 0, 'e': 0}",25,15,17.113598878911684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,True,"{'a': 0, 'e': 0}",20,16,5.570716113075924,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,True,"{'a': 0, 'e': 0}",25,18,11.755463668953645,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,True,"{'a': 0, 'e': 0}",20,0,27.88377477954446,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
210,True,"{'a': 0, 'e': 0}",20,1,27.34404102875898,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,True,"{'a': 0, 'e': 0}",30,12,29.154931245734204,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,True,"{'a': 0, 'e': 0}",25,17,12.390480459533949,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,True,"{'a': 0, 'e': 0}",25,0,35.36840109578175,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
214,True,"{'a': 0, 'e': 0}",25,13,21.589409412317533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,True,"{'a': 0, 'e': 0}",25,7,29.60579590500133,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,True,"{'a': 0, 'e': 0}",25,0,33.65357738877463,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
